"SUBJECT" "ACTIVITIES" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
2 "WALKING_DOWNSTAIRS" NA 0.27761534806383 -0.0288067361512821 0.12717880212931 0.0370796683945946 -0.04706566268 -0.0630010055517241 -0.192047842947368 -0.506992588230769 -0.0184995087714286 -0.0944111513635294 0.0162377300580645 -0.0386060711612903 0.00812075901034483 0.138651792310345 -0.270800448580645 0.0389727682333333 -0.120438748129032 -0.1315563292 -0.163096670142857 0.2152109418 0.153954553964286 0.1033131874 -0.158364947055556 -0.125669602025 -0.171090487407692 -0.421340806585366 -0.438388484470588 -0.256954256681818 -0.430508681219512 -0.376984132871795 -0.573963115659091 -0.510525750217391 -0.0952521937531915 -0.1082891106 0.0934807353125 0.138860644225806 0.0193879497945882 0.06588897476 -0.605142017263158 -0.54588021817619 -0.679052783734211 0.00571619081481482 -0.000375941824242424 -0.0801883251428571 -0.032321965846 -0.0659532441857143 0.0290535312633333 -0.0788401671806452 -0.0209201633965517 -0.0851183366764706 -0.176445253716216 -0.174430440971429 0.0766334416357143 0.040335246525 0.059216754104 -0.251289287601071 -0.07368686655 -0.196179084121212 -0.457715205567568 -0.323735810871795 -0.357657319571795 -0.435394538243902 -0.39712727095122 -0.513723104888889 -0.567375210953488
2 "WALKING_UPSTAIRS" NA 0.247164790395833 -0.0345543272838889 0.0242848210413793 0.05448939584375 0.0152245435 -0.305000529692105 -0.52218976 -0.682732215191489 -0.363649899975 -0.357218345651163 -0.387831873775 -0.15248127836129 -0.13014625707561 -0.222628427892857 -0.115448809985714 0.0817244203571428 -0.2947467362 -0.0658973215625 0.0989215299642857 0.0608801198333333 0.0931223218076923 0.1041928591 -0.349121504046512 -0.452970516609756 -0.41034048925 -0.723323879583333 -0.717003471875 -0.696268346666667 -0.7449740620625 -0.784350202916667 -0.66381727625 -0.522562307425532 -0.108518721783333 -0.271192684854167 -0.270530237 0.041753708588 0.0725442190967742 0.0389506628316667 -0.742493038222222 -0.787850616888889 -0.722057614125 -0.386897814232558 -0.351636912189189 -0.235554244605263 0.0113755262648718 -0.135652441807692 0.0444446550789474 0.108740799255172 0.08024872711375 -0.360063509867442 -0.111459024473684 0.232687971777778 0.0833882729366667 0.107465868 0.088356383235625 -0.404521062575 -0.375259304439024 -0.383318592767568 -0.6818763275 -0.773697799166667 -0.670841791666667 -0.787117128541667 -0.787225153125 -0.645227669326087 -0.563545200511111
3 "LAYING" NA 0.275516852741935 -0.0189556785048387 0.145373483567568 0.0727484541923077 0.105584598764706 -0.860678831774194 -0.8244076565 -0.760271249166667 -0.688424047234043 -0.183382574864865 0.5529522875 0.0358489377111111 -0.127506994374419 -0.144012754855102 -0.02599019304 -0.228364351081633 -0.595130120888889 -0.722512220583333 0.0512856465717949 -0.433584255395833 -0.448418551001667 -0.41115543374 -0.650147320012069 -0.76206715775 -0.888420764482759 -0.989580592419355 -0.989504385 -0.986884019354839 -0.986699045322581 -0.961386335483871 -0.819534137333333 -0.544833220965 -0.102984266590164 -0.967713991667742 -0.963637556774194 0.101629129940909 0.0169398841136364 -0.0294080331985366 -0.660964093816667 -0.571085875951923 -0.366752123589744 0.756279134411765 0.840694339 0.626945778461538 -0.255762352571429 -0.292980076929808 -0.335363193368846 0.0681574841340909 -0.265658557039216 -0.331656846666667 -0.738111147437037 0.0706534576333333 -0.577435469526531 -0.5115276396 -0.620857702527273 -0.878827506661017 -0.910549138516129 -0.936238924442623 -0.987469463225806 -0.98494502516129 -0.983976069193548 -0.986468663870968 -0.932063842419355 -0.797108465016129 -0.510747039286538
3 "SITTING" -0.12144981 0.2723434955 -0.0124280821214286 0.0768251626783784 -0.0201566447333333 0.0904666628588235 -0.631107722130435 -0.676953627571429 -0.797012752105882 -0.780540516808511 -0.771395185204545 -0.611817793023256 0.0520050869611111 -0.0307103742612903 -0.0370712004497436 -0.0787361616741935 -0.121776339342105 -0.7606816805 -0.669723667081633 0.0128674861785714 -0.207200830415789 -0.2974737124 -0.368117482972222 -0.655958870790698 -0.5687591956625 -0.668901568632653 -0.982680898461538 -0.978696729807692 -0.986778349615385 -0.991404340192308 -0.972234710576923 -0.849001346039216 -0.485221524148936 -0.0812585131755102 -0.766910332117647 -0.904675918115385 0.03699418159375 0.0313792890923529 0.00934290948857142 -0.810044261020408 -0.743088260681818 -0.56472987087234 -0.504380834473684 -0.214595189444444 -0.0765284491428571 -0.138187159193023 -0.158003520544857 -0.149904814384615 0.0210075835394737 -0.236759516251429 -0.634927292173913 -0.760592218085106 0.137163421770968 -0.364308296627027 -0.387478593477727 -0.469884435236842 -0.72217401475 -0.716884235456522 -0.683228491803922 -0.982760994807692 -0.975544385192308 -0.974564937307692 -0.985840799807692 -0.974163204423077 -0.806761850196078 -0.622133339269048
3 "STANDING" NA 0.280046513278689 -0.0203077330592593 0.0929242264906977 0.0280054327404762 0.0218926558726471 -0.840594457704918 -0.873194077636364 -0.628926488285714 -0.380668720232558 -0.105744014 -0.0347951162790698 -0.0973448206216216 -0.164305317335208 -0.321726885229167 0.0543704269642857 -0.302571908583333 -0.635473708 -0.652228485333333 -0.0189120252613636 -0.397654207109091 -0.579650559804348 -0.560666534651667 -0.777747968160714 -0.773675498262295 -0.8721786229 -0.978805673606557 -0.969461937868852 -0.969889225081967 -0.957690636557377 -0.873066062409836 -0.627055852807143 -0.686489963578947 -0.0915996780783333 -0.853376797157738 -0.914236245409836 0.0892240886646512 -0.0016824943195122 0.00802490411951219 -0.433016895215686 -0.374339571285714 -0.317518662564103 -0.0931373746153846 0.0340902545238095 -0.145497899318182 -0.383489235772 -0.42944039682 -0.501996870401818 -0.00583212101904762 -0.318313930192308 -0.324590196458333 -0.492502256792453 -0.0847035416318182 -0.618473682303571 -0.711398205240385 -0.651818925384615 -0.913703471186441 -0.898624291803279 -0.92106793704918 -0.970235905081967 -0.961902764426229 -0.964917723606557 -0.952069145737705 -0.918425850590164 -0.614073362322034 -0.7139258657
3 "WALKING" NA 0.275567462068966 -0.0251995499844444 0.107015583 0.120278203779412 0.00641697876595745 -0.924007923103448 -0.909248934137931 -0.732083584036364 -0.221416454807512 -0.1520738272125 -0.0831449007444444 0.0214441906358974 0.0363186077146341 -0.0305227808069767 -0.0207786459333333 -0.0266324016304348 -0.423960377764706 -0.44554171 0.130598298681818 0.0771056086842105 0.0571160834210526 0.0691853507352941 -0.277167226383068 -0.237174762106744 -0.178655633255319 -0.781149248034483 -0.797118907913793 -0.811924461724138 -0.742066974482759 -0.860248106896552 -0.639058322931034 -0.325070944 -0.087689322897931 -0.304019171706897 -0.168697467396 -0.17380638626 -0.161502853486486 0.0313135978852941 -0.604900203951219 -0.223838272113636 -0.24887836075 -0.0290224039638298 -0.22076312515 -0.215722064333333 -0.0879679979880952 -0.152474121566667 -0.2030647697 0.0726600182209302 -0.0610180169837838 -0.371190646938776 -0.442625486041667 0.145182850882353 0.0530568659772727 -0.055854855152381 -0.08127467228125 -0.20824726312381 -0.132289639939787 -0.0840757419318182 -0.84647491877193 -0.847197080689655 -0.867466095 -0.715420885189655 -0.817558592631579 -0.67496539 -0.353965153333333
3 "WALKING_DOWNSTAIRS" NA 0.292423484693878 -0.0265406178233333 -0.00110240385714286 0.112306785466667 0.108073540234615 -0.710736817956522 -0.673556058148936 -0.812299517727273 -0.262052167187879 -0.0801195347575758 -0.08325137166 -0.0118756509655172 0.0402476281333333 -0.0497050570974359 -0.178779083888889 -0.00334257262857143 -0.400295232926829 -0.4437359583 0.0837395963333333 0.00362094925 0.0652308946957692 0.110704587837838 -0.280837576111111 -0.134679140315789 -0.135366338973684 -0.774482187608696 -0.686893960854167 -0.779025745217391 -0.630861401666667 -0.731437599897959 -0.609618184315556 -0.452488974195122 -0.0924502615938776 -0.123000176666667 -0.0837287943775 0.0295396893441177 0.00741595564827586 -0.0258213216153846 -0.6820183460625 -0.736408913157895 -0.438576298974359 0.0959838058965517 0.1166959151 0.000502941558823529 -0.157377053353333 -0.0342644260424242 -0.0558322111935484 0.0121883973459459 -0.0489071868128205 -0.303272722075 -0.361080323875 0.039661941 -0.03873204133 -0.0109527823828571 0.006700308 -0.155548115363636 -0.100688702268293 -0.255899470004878 -0.734763619361702 -0.75419923 -0.753949811723404 -0.757085487956522 -0.72841608812766 -0.6396812923125 -0.327650798564103
3 "WALKING_UPSTAIRS" NA 0.260819873067797 -0.0500450681 0.04468593462025 0.0913359821 -0.00723082828604651 -0.825160920843103 -0.742489996017241 -0.8303391885 -0.448643719882353 -0.432168683023256 -0.160962129722222 0.01730200445 -0.0235825113076923 -0.00415116933333333 -0.0120873380972973 -0.120558954040909 -0.504127200408163 -0.541244234375 -0.004127421275 0.00986050738478261 -0.0847278534864865 -0.0738315203980769 -0.194150484422222 -0.108999945257778 -0.121431787285714 -0.874384190338983 -0.878612967288136 -0.90455628362069 -0.85646118220339 -0.796268241864407 -0.654065035135593 -0.275487203863636 -0.077674917679322 -0.259010158166102 -0.201377019147059 -0.0356777084351351 -0.0608968348636364 -0.0848434816864865 -0.778341499730769 -0.593292184626 -0.514175989761905 0.112056795583333 0.0518849573455263 0.0596332989142857 -0.048963408465 -0.0627415019302325 -0.205502792294118 0.00800282714634146 -0.143093127123256 -0.317442232619048 -0.375299944285714 0.0216627958702703 -0.159406724900227 -0.162358709232727 -0.263446019369765 -0.112166360041667 -0.150277874979592 -0.235526070028846 -0.889472359661017 -0.899488851864407 -0.889942668305085 -0.869903352372881 -0.74820538159322 -0.715629516440678 -0.245843148555556
4 "LAYING" -0.27033343 0.273632661113208 -0.015868333425 0.0888434554375 0.0136523685709677 0.0948895522655172 -0.852472243962264 -0.770973638140385 -0.752007587254902 -0.3725228705 -0.0109963406896552 0.519645976666667 0.0896393665939394 0.127709336402857 0.0602041055783784 0.0142003122027778 -0.143308903521429 -0.487176866191489 -0.778605707442308 0.0454235276771429 -0.321971330563415 -0.42042622335 -0.469242370822727 -0.734991978769231 -0.849223886098039 -0.841827287205769 -0.992114714814815 -0.988909471666667 -0.989136487407407 -0.994144515740741 -0.976228232962963 -0.899620489259259 -0.268235104314286 -0.10476346352963 -0.932178362222222 -0.942585194259259 0.122765391458974 -0.0167773812 -0.0326296286685714 -0.614128830387755 -0.534995319075 -0.16081089428125 0.6755507844 0.537735608648649 -0.0281088725714286 -0.0734708299472222 -0.05091418691 -0.194341004108696 -0.0628389203947368 -0.170865244697674 -0.556519007864865 -0.740790329903922 -0.0118520575 -0.531207813345652 -0.684653779957447 -0.68577611598 -0.890574857924528 -0.94338781854 -0.880102053944444 -0.987065302222222 -0.981645448703704 -0.98741852962963 -0.994595498518518 -0.977181917407407 -0.885811844814815 -0.184803812775
4 "SITTING" NA 0.27153827992 -0.0199592882634146 -0.0399559669114286 0.086371220286 0.0841920610684211 -0.882359416326531 -0.9259508942 -0.91980607524 -0.970658747291667 -0.885473388 -0.7305751045 0.0722425177272727 -0.0283013930290323 0.0123604797878788 -0.0691820656771429 -0.0160983011290323 -0.81727324125 -0.80409871834 0.068520264821875 -0.0478169049166667 -0.19342102069697 -0.248943827028947 -0.565683663822222 -0.641150134952381 -0.6155655922982 -0.9829041352 -0.9744333886 -0.985433111 -0.9961121136 -0.954509408 -0.84606431356 -0.487403163262222 -0.082118494382 -0.841494801306122 -0.9137014366 -0.0429813155314286 0.0339030326774194 0.00968465821891892 -0.892401183530612 -0.755413564166667 -0.562204703840909 -0.2735901475 0.458577486 0.646305673333333 0.00208308657575758 -0.0285094420427778 -0.115126738712195 -0.00381991493103448 -0.010154547173 -0.88568352097561 -0.833630731729167 0.0386103826060606 -0.416829561072973 -0.44574020245 -0.49794904925 -0.7518789528 -0.785759707144681 -0.8415585447 -0.983668632 -0.9727888652 -0.9705850842 -0.9956686442 -0.9549065324 -0.8256606904 -0.459627252414634
